ID;Year_of_Birth;Education_Level;Marital_Status;Annual_Salary;Children_at_Home;Teens_at_Home;Registration_Date;Days_Since_Last_Purchase;Electronics_Spending;Toy_Spending;Furniture_Spending;Utilities_Spending;Food_Spending;Clothing_Spending;Number_of_Discount_Purchases;Number_of_Web_Purchases;Number_of_Catalog_Purchases;Number_of_Store_Purchases;Number_of_Website_Visits_per_Month;Campaign_1_Purchase;Campaign_2_Purchase;Campaign_3_Purchase;Campaign_4_Purchase;Campaign_5_Purchase;Purchased;Country
1570;1951;Doctorate;Married;69702;0;1;2/1/23;8;664;9;240;50;19;57;2;7;7;10;4;0;0;0;0;0;0;United States
1497;1952;College Degree;Single;47958;0;1;1/1/23;8;268;11;88;15;3;22;2;6;3;5;5;0;0;0;0;0;0;Spain
9723;1960;College Degree;Single;67716;0;1;1/10/20;8;530;142;217;62;9;56;4;7;4;13;5;0;1;0;0;0;0;Chile
7261;1971;College Degree;Married;34600;1;1;1/1/20;8;199;33;60;8;3;15;5;5;2;5;8;0;0;0;0;0;1;United States
2452;1971;College Degree;Married;34600;1;1;1/1/20;8;199;33;60;8;3;15;5;5;2;5;8;0;0;0;0;0;1;United States
5621;1969;College Degree;Single;48752;1;1;12/4/19;8;73;57;100;71;15;0;5;6;1;5;9;0;0;0;0;0;1;United States
10995;1988;High School;Single;15716;1;0;11/4/19;8;16;5;30;8;7;26;3;3;0;4;8;0;0;0;0;0;0;Spain
7373;1952;Doctorate;Divorced;46610;0;2;10/9/22;8;96;12;96;33;22;43;6;4;1;6;6;0;0;0;0;0;1;Brazil
5331;1977;College Degree;Single;74985;0;0;9/11/19;8;587;51;898;247;0;86;1;3;6;7;2;0;0;0;0;0;0;Germany
263;1945;Doctorate;Single;45576;0;0;5/3/21;9;56;19;29;2;14;25;1;3;1;3;8;0;0;0;0;0;1;United States
4619;1945;Doctorate;Single;113734;0;0;5/3/21;9;6;2;3;1;262;3;0;27;0;0;1;0;0;0;0;0;0;United States
940;1987;College Degree;Single;57100;1;0;5/4/21;9;158;11;99;15;11;17;2;3;2;7;3;0;0;0;0;0;0;Spain
10084;1972;College Degree;Single;24434;2;0;5/4/21;9;3;2;8;20;0;17;2;2;1;2;7;0;0;0;0;0;0;Argentina
6019;1971;Doctorate;Single;37126;1;0;3/2/21;9;45;3;9;4;4;7;1;1;2;2;6;1;0;0;0;0;1;United States
1463;1958;College Degree;Single;45160;1;1;3/7/21;9;8;2;5;3;0;3;1;1;0;2;7;0;0;0;0;0;0;Brazil
6424;1977;College Degree;Married;33178;1;0;1/2/21;9;12;6;2;11;2;16;1;1;0;3;4;0;0;0;0;0;0;United States
8233;1950;Master's Degree;Divorced;64866;0;1;1/3/21;9;508;5;21;7;5;10;4;7;3;7;5;0;1;0;0;0;0;Chile
1515;1975;Master's Degree;Married;34176;0;1;1/4/21;9;11;2;7;4;2;2;1;1;0;3;3;0;0;0;0;0;0;Chile
10855;1968;Master's Degree;Single;50014;1;0;1/4/21;9;234;14;77;19;10;42;2;4;1;8;5;0;0;0;0;0;0;United States
10909;1948;College Degree;Single;92344;0;0;1/3/21;9;992;24;694;51;19;119;0;5;10;5;1;1;0;1;0;0;0;Brazil
3376;1970;Master's Degree;Divorced;55282;1;0;12/7/23;9;125;6;73;8;4;19;1;3;1;6;4;0;0;0;0;0;0;United States
10232;1963;Doctorate;Divorced;48799;0;1;11/5/20;9;174;18;81;28;6;24;3;3;2;7;3;0;0;0;0;0;0;United States
5547;1982;Doctorate;Single;84169;0;0;8/7/20;9;1478;19;403;0;19;0;1;7;6;6;3;0;1;1;0;0;1;United States
8362;1982;Doctorate;Single;84169;0;0;8/7/20;9;1478;19;403;0;19;0;1;7;6;6;3;0;1;1;0;0;1;Spain
3524;1971;Master's Degree;Single;39763;1;0;8/4/20;9;80;1;60;4;6;16;2;5;1;2;9;0;0;0;0;0;1;United States
10095;1975;Doctorate;Divorced;74165;0;0;5/1/20;9;1001;12;240;16;12;12;1;5;4;10;2;0;0;0;0;0;0;Chile
8897;1965;College Degree;Single;42720;1;1;4/1/23;9;392;5;91;28;26;112;8;7;3;7;8;0;0;0;0;0;1;Germany
466;1944;College Degree;Single;65275;0;0;4/3/20;9;388;14;218;91;14;21;1;4;3;13;2;0;0;0;0;0;0;United States
11025;1961;College Degree;Single;36443;1;1;2/3/20;9;65;0;46;4;3;20;4;3;1;3;8;0;0;0;0;0;0;United States
2387;1952;Master's Degree;Married;43776;1;1;2/3/20;9;177;2;71;3;2;20;6;5;2;4;8;0;0;0;0;0;1;Spain
1618;1965;College Degree;Married;56046;0;0;1/2/20;9;577;0;64;0;0;51;2;10;1;8;8;1;0;0;0;0;1;Germany
25;1958;College Degree;Single;65148;0;1;11/3/22;9;460;35;422;33;12;153;2;6;6;7;4;0;0;0;0;0;0;Chile
3277;1955;College Degree;Divorced;49431;0;1;8/3/19;9;219;3;100;26;0;17;2;7;1;5;8;0;0;0;0;0;0;United States
8566;1961;Doctorate;Married;32583;1;1;6/3/21;10;5;0;3;0;0;1;1;1;0;2;7;0;0;0;0;0;0;United States
2634;1979;Master's Degree;Single;16653;1;0;4/4/21;10;5;7;31;15;4;7;3;2;1;3;6;0;0;0;0;0;1;United States
8036;1971;High School;Married;26850;1;1;4/4/21;10;31;1;13;7;2;9;4;2;1;4;4;0;0;0;0;0;0;United States
8159;1968;College Degree;Single;51287;1;1;4/1/18;10;117;0;22;13;0;30;3;4;1;3;7;0;0;0;0;0;0;United States
7628;1973;High School;Single;43050;1;0;3/4/21;10;30;5;24;6;3;8;2;2;0;4;5;0;0;0;0;0;0;United States
9597;1969;College Degree;Single;73448;0;0;2/10/18;10;236;106;189;23;41;130;1;7;2;9;4;0;0;0;0;0;0;Chile
1384;1992;Elementary School;Single;17256;1;0;11/4/23;10;6;4;14;8;8;22;2;2;1;2;8;1;0;0;0;0;0;Portugal
10150;1961;College Degree;Single;86429;0;0;11/1/23;10;464;28;873;29;18;37;0;7;4;7;2;0;0;0;1;0;1;Spain
3885;1983;Doctorate;Single;33569;1;0;10/1/23;10;16;2;18;3;0;24;1;1;1;2;8;1;0;0;0;0;1;United States
11003;1980;High School;Married;25130;1;0;10/2/20;10;2;5;7;0;18;18;2;2;0;3;7;0;0;0;0;0;0;Chile
8026;1952;College Degree;Single;62998;0;1;9/2/23;10;120;58;73;65;89;58;5;5;4;5;5;0;0;0;0;0;0;Chile
577;1976;High School;Married;26907;1;1;8/5/22;10;9;1;7;0;3;2;2;1;0;3;7;0;0;0;0;0;0;United States
8702;1976;High School;Married;26907;1;1;8/5/22;10;9;1;7;0;3;2;2;1;0;3;7;0;0;0;0;0;0;Brazil
5429;1948;Doctorate;Single;45579;0;1;8/5/22;10;145;1;33;2;1;1;1;4;1;4;6;0;0;0;0;0;0;United States
977;1957;College Degree;Married;47320;0;1;8/1/20;10;200;19;111;50;15;19;6;5;1;8;6;0;0;0;0;0;0;Chile
2793;1976;Doctorate;Divorced;70179;0;1;7/1/23;10;532;88;168;69;44;133;3;7;3;13;5;0;0;0;0;0;0;Spain
1071;1976;Doctorate;Divorced;70179;0;1;7/1/23;10;532;88;168;69;44;133;3;7;3;13;5;0;0;0;0;0;0;Portugal
5074;1986;Master's Degree;Single;28072;1;0;7/8/20;10;30;0;10;2;0;5;1;1;0;3;7;0;0;0;0;0;0;Chile
2632;1954;College Degree;Single;50501;1;1;6/5/22;10;297;0;38;13;0;152;7;5;4;4;6;1;0;0;0;0;1;Argentina
6404;1969;College Degree;Married;58917;1;2;3/1/23;10;151;7;89;0;7;28;5;4;1;6;5;0;0;0;0;0;0;Spain
10240;1949;College Degree;Married;69372;0;0;2/1/23;10;997;26;269;34;13;42;1;10;4;6;4;0;1;1;0;0;1;Chile
2521;1971;Master's Degree;Single;35178;1;0;1/10/20;10;23;1;13;2;2;18;1;1;1;2;7;1;0;0;0;0;1;United States
4301;1971;Master's Degree;Single;35178;1;0;1/10/20;10;23;1;13;2;2;18;1;1;1;2;7;1;0;0;0;0;1;Brazil
7381;1968;College Degree;Divorced;75693;0;0;12/6/19;10;797;153;293;72;97;30;1;11;4;6;4;0;1;1;1;0;1;United States
2407;1982;College Degree;Single;69109;0;0;11/9/19;10;823;25;459;124;29;95;1;6;6;7;4;0;0;1;0;0;1;Portugal
9064;1982;College Degree;Single;69109;0;0;11/9/19;10;823;25;459;124;29;95;1;6;6;7;4;0;0;1;0;0;1;United States
5067;1994;College Degree;Married;80134;0;0;2/2/21;11;966;26;282;52;26;26;1;2;7;11;5;0;1;1;1;1;0;United States
10281;1970;College Degree;Divorced;64713;1;0;2/7/18;11;180;60;241;13;54;54;2;5;5;7;4;0;0;0;0;0;1;Brazil
11191;1986;College Degree;Divorced;41411;0;0;12/7/20;11;37;32;38;11;3;18;1;2;1;4;6;0;0;0;0;0;0;United States
1994;1983;College Degree;Single;;1;0;11/3/23;11;5;5;6;0;2;1;1;1;0;2;7;0;0;0;0;0;0;Portugal
2552;1955;Doctorate;Single;55521;1;2;10/4/23;11;416;0;26;0;0;4;9;6;3;6;7;0;1;0;0;0;1;United States
6720;1968;Master's Degree;Married;43795;0;1;10/1/23;11;314;11;53;4;3;107;3;7;3;4;7;0;1;0;0;0;1;United States
4557;1970;College Degree;Married;22070;1;0;10/4/20;11;10;7;19;8;2;21;2;2;2;2;6;0;0;0;0;0;0;Spain
1183;1949;Master's Degree;Single;36408;1;1;9/1/23;11;9;1;4;3;2;3;1;1;0;2;6;0;0;0;0;0;0;Germany
4186;1950;College Degree;Married;34026;1;1;8/5/20;11;18;6;15;12;8;17;3;2;1;3;5;0;0;0;0;0;0;Chile
1419;1950;College Degree;Married;34026;1;1;8/5/20;11;18;6;15;12;8;17;3;2;1;3;5;0;0;0;0;0;0;United States
967;1976;College Degree;Single;46049;1;1;7/1/23;11;342;9;112;19;14;19;10;5;2;9;7;0;0;0;0;0;1;United States
1048;1972;Master's Degree;Single;35641;1;0;7/2/23;11;63;3;67;8;9;28;2;3;1;4;7;0;0;0;0;0;1;Spain
9262;1984;High School;Married;32414;0;0;7/4/20;11;20;6;5;0;9;12;1;1;0;3;7;1;0;0;0;0;0;Spain
3427;1955;Doctorate;Single;59821;0;1;4/11/20;11;629;0;70;0;0;35;6;11;2;7;8;0;0;0;0;0;0;Spain
5892;1980;College Degree;Single;34968;1;0;4/10/20;11;158;6;45;8;2;2;7;3;2;5;7;0;0;0;0;0;0;Spain
8911;1967;Doctorate;Single;56320;0;1;4/8/20;11;201;53;172;116;77;83;3;5;4;9;4;0;0;0;0;0;0;United States
6606;1969;Master's Degree;Single;70091;1;0;3/8/23;11;964;34;137;15;0;11;2;5;2;10;8;0;1;0;0;0;0;United States
2677;1956;College Degree;Married;46097;0;1;3/8/23;11;72;24;68;65;4;8;5;3;1;6;4;0;0;0;0;0;0;Spain
252;1963;Doctorate;Divorced;41003;0;0;3/2/23;11;123;133;142;71;44;88;1;6;2;8;6;0;0;0;0;0;0;Spain
9860;1959;College Degree;Married;44911;0;1;3/3/23;11;159;0;22;2;1;31;3;4;1;4;7;0;0;0;0;0;0;United States
1388;1975;College Degree;Single;33249;1;0;2/5/22;11;6;10;21;19;14;42;2;2;1;3;6;0;0;0;0;0;0;Brazil
979;1975;College Degree;Single;33249;1;0;2/5/22;11;6;10;21;19;14;42;2;2;1;3;6;0;0;0;0;0;0;United States
7494;1950;Doctorate;Divorced;42873;1;1;1/1/23;11;209;0;40;3;2;15;4;6;1;4;8;0;0;0;0;0;0;Chile
10490;1969;Doctorate;Single;51039;1;1;12/7/20;11;100;64;79;65;0;109;2;6;2;4;7;0;0;0;0;0;0;Brazil
3403;1958;Doctorate;Married;78952;0;1;9/4/22;11;1170;19;594;99;76;134;2;2;5;12;6;0;0;0;0;0;0;United States
2715;1966;Master's Degree;Divorced;29435;1;1;8/6/19;11;70;3;37;4;2;64;4;3;2;2;9;0;0;0;0;0;1;Chile
4828;1954;College Degree;Divorced;79865;0;1;6/4/21;12;71;99;278;185;121;38;1;5;10;5;1;0;0;0;0;0;0;Spain
92;1988;College Degree;Single;34176;1;0;5/11/18;12;5;7;24;19;14;20;4;3;0;4;6;0;0;0;0;0;0;Chile
3312;1988;College Degree;Single;34176;1;0;5/12/18;12;5;7;24;19;14;20;4;3;0;4;6;0;0;0;0;0;0;Argentina
11176;1970;Doctorate;Married;65968;0;1;5/12/19;12;376;9;83;19;4;4;2;5;4;7;3;0;0;0;0;0;0;Chile
1446;1956;Master's Degree;Single;86424;0;0;4/5/18;12;387;68;569;89;45;68;1;6;9;12;1;0;0;0;0;0;0;Spain
9699;1966;College Degree;Divorced;67272;0;1;12/1/23;12;357;35;271;28;28;14;3;6;2;12;5;0;0;0;0;0;0;United States
9790;1957;College Degree;Single;78499;0;0;11/4/23;12;912;72;170;47;36;97;1;11;3;4;4;0;0;1;0;0;1;Chile
2324;1972;College Degree;Married;77044;0;1;10/3/23;12;625;38;242;50;34;76;2;7;11;11;4;1;0;0;0;0;0;United States
5080;1993;College Degree;Single;70515;0;0;10/1/23;12;420;0;452;182;64;140;1;6;6;4;2;0;0;0;0;0;1;Portugal
4992;1975;Master's Degree;Married;17459;1;0;9/1/23;12;6;4;16;3;10;30;3;3;1;2;7;0;0;0;0;0;1;United States
7849;1970;Doctorate;Single;80336;0;0;9/9/20;12;209;19;456;160;142;66;1;2;9;13;1;0;0;0;0;0;0;United States
4808;1956;College Degree;Single;15759;0;0;9/5/20;12;1;2;5;6;0;3;1;1;0;2;7;0;0;0;0;0;0;United States
10401;1976;High School;Married;26326;0;0;9/4/20;12;1;0;5;0;3;9;1;0;0;3;3;0;0;0;0;0;0;Germany
7793;1976;College Degree;Married;62061;0;1;8/8/23;12;641;7;84;0;30;38;3;10;4;7;6;0;1;0;0;0;0;United States
9303;1976;College Degree;Single;5305;0;1;7/2/23;12;12;4;7;1;3;5;0;1;0;0;13;0;0;0;0;0;0;Argentina
6853;1982;Master's Degree;Single;75777;0;0;7/4/20;12;712;26;538;69;13;80;1;3;6;11;1;0;1;1;0;0;1;Brazil
7366;1982;Master's Degree;Single;75777;0;0;7/4/20;12;712;26;538;69;13;80;1;3;6;11;1;0;1;1;0;0;1;Argentina
9780;1971;Master's Degree;Married;71499;0;1;6/4/23;12;465;25;132;136;0;37;2;8;3;13;4;0;0;0;0;0;0;United States
7573;1978;Doctorate;Single;31626;1;0;5/10/20;12;39;1;9;2;1;34;1;2;1;2;7;1;0;0;0;0;1;Germany
1379;1992;Master's Degree;Married;42670;0;0;4/3/23;12;154;2;46;20;4;15;1;4;2;4;4;0;0;0;0;0;0;Spain
8923;1973;College Degree;Single;83917;0;0;4/5/22;12;514;22;732;42;198;79;1;6;7;7;3;0;0;0;0;0;1;United States
3547;1969;Master's Degree;Married;41021;1;0;12/2/22;12;14;7;9;6;16;12;2;2;0;3;6;0;0;0;0;0;1;Spain
8707;1956;College Degree;Single;79456;0;0;8/4/22;12;565;42;548;64;83;99;1;5;6;4;3;0;0;0;0;0;1;United States
1891;1980;Master's Degree;Divorced;78789;0;0;8/8/19;12;667;50;850;21;83;83;1;4;6;5;2;0;0;0;0;0;1;United States
6271;1952;Doctorate;Single;50870;0;1;6/4/21;13;53;0;8;0;0;2;1;2;0;3;5;0;0;0;0;0;0;United States
9635;1983;Master's Degree;Single;35876;0;0;4/4/22;13;66;2;40;4;3;14;1;3;1;3;6;0;0;0;0;0;0;United States
9727;1957;College Degree;Single;23539;0;0;2/3/21;13;4;24;11;16;1;25;1;2;0;4;6;0;0;0;0;0;0;Chile
6205;1967;Master's Degree;Single;32557;1;0;2/4/21;13;34;3;29;0;4;10;3;2;1;3;5;0;0;0;0;0;1;Chile
10681;1970;High School;Single;62466;0;1;1/3/21;13;129;129;259;168;121;83;5;6;3;12;4;0;0;0;0;0;0;United States
5156;1970;High School;Single;62466;0;1;1/3/21;13;129;129;259;168;121;83;5;6;3;12;4;0;0;0;0;0;0;United States
3050;1966;College Degree;Single;54198;1;1;12/2/23;13;185;0;28;3;2;17;6;3;1;6;4;0;0;0;0;0;0;United States
8164;1978;Doctorate;Single;82170;0;0;11/4/23;13;1023;93;651;49;55;37;1;5;6;7;2;0;0;0;0;0;0;Spain
5626;1964;Doctorate;Single;61798;0;0;11/4/23;13;338;4;89;11;8;13;1;4;2;9;4;0;0;0;0;0;0;United States
7600;1992;Elementary School;Single;15253;1;0;10/1/23;13;1;3;3;8;1;13;2;1;0;3;7;0;0;0;0;0;0;Chile
6406;1988;Master's Degree;Single;78285;0;0;10/1/23;13;647;107;391;175;67;40;1;6;4;10;3;0;0;0;0;0;0;Germany
7002;1955;College Degree;Single;62535;0;1;10/3/20;13;163;48;90;0;45;52;1;3;2;8;3;0;0;0;0;0;0;United States
8234;1973;Elementary School;Married;27190;1;0;8/3/23;13;1;6;7;0;1;3;1;1;0;2;8;1;0;0;0;0;1;United States
6116;1968;High School;Single;48985;0;1;7/5/20;13;19;13;18;10;7;8;1;1;1;3;3;0;0;0;0;0;0;United States
291;1970;College Degree;Single;72940;0;0;6/1/23;13;182;74;298;162;149;116;1;3;3;6;1;0;0;0;0;0;0;Spain
8779;1985;High School;Single;36145;1;0;6/1/23;13;56;4;76;17;1;18;4;4;1;3;9;1;0;0;0;0;1;Portugal
4931;1977;College Degree;Married;157146;0;0;4/7/23;13;1;0;1725;2;1;1;0;0;28;0;1;0;0;0;0;0;0;Spain
1650;1960;Master's Degree;Single;81843;0;0;4/4/23;13;779;86;537;34;69;138;1;5;9;12;3;0;0;0;0;0;0;United States
9701;1988;College Degree;Married;41883;1;0;3/1/23;13;32;34;41;73;16;116;3;4;2;3;7;0;0;0;0;0;0;Chile
6431;1964;Doctorate;Single;45759;1;1;2/4/23;13;42;1;18;3;0;4;2;2;0;3;7;0;0;0;0;0;0;Argentina
10789;1964;Doctorate;Single;45759;1;1;2/4/23;13;42;1;18;3;0;4;2;2;0;3;7;0;0;0;0;0;0;United States
5302;1986;College Degree;Married;78394;0;0;2/3/23;13;298;27;697;216;24;166;1;4;6;5;2;0;0;0;0;0;1;United States
4459;1989;College Degree;Single;30279;1;0;12/2/22;13;10;4;14;4;4;1;1;1;0;3;8;0;0;0;0;0;0;United States
10642;1989;College Degree;Single;30279;1;0;12/2/22;13;10;4;14;4;4;1;1;1;0;3;8;0;0;0;0;0;0;United States
9213;1970;College Degree;Divorced;31880;1;0;10/8/22;13;4;1;5;2;0;3;1;1;0;2;8;0;0;0;0;0;0;United States
3678;1973;College Degree;Divorced;60208;1;1;10/7/19;13;488;23;71;15;0;59;11;8;3;7;7;0;1;0;0;0;1;United States
3698;1983;College Degree;Married;78687;0;0;8/9/19;13;817;185;687;145;55;241;1;4;6;8;2;0;0;1;0;0;1;United States
5929;1973;Doctorate;Single;37401;1;0;5/6/18;14;19;3;19;3;1;3;2;2;0;3;7;0;0;0;0;0;0;United States
10795;1973;Doctorate;Single;37401;1;0;5/6/18;14;19;3;19;3;1;3;2;2;0;3;7;0;0;0;0;0;0;Argentina
4390;1954;College Degree;Married;75315;0;1;4/3/21;14;459;15;171;142;23;31;2;5;4;12;2;0;0;0;0;0;0;Spain
9362;1965;College Degree;Single;69263;0;1;3/5/18;14;492;5;32;13;5;21;1;9;1;7;6;0;1;0;0;0;0;Chile
1577;1946;College Degree;Single;78569;0;0;2/4/21;14;558;79;622;207;175;95;1;4;6;4;1;0;0;1;0;0;1;United States
4609;1966;Doctorate;Single;57705;0;1;1/11/18;14;383;0;53;6;4;40;3;8;1;6;6;0;0;0;0;0;0;United States
7143;1955;High School;Married;74805;0;1;11/6/20;14;209;162;209;41;162;37;5;4;7;10;2;0;0;0;0;0;0;United States
1729;1961;Doctorate;Married;66426;0;1;10/2/20;14;1043;24;97;32;24;157;2;3;5;10;6;0;0;0;0;0;0;United States
10664;1949;Master's Degree;Divorced;51529;0;1;9/7/20;14;400;4;35;6;0;22;2;9;1;5;8;0;0;0;0;0;0;United States
5029;1946;College Degree;Single;18100;0;0;8/6/20;14;3;1;2;4;3;1;1;0;0;3;5;0;0;0;0;0;0;United States
10507;1977;High School;Divorced;59601;0;1;7/4/23;14;691;7;69;0;7;23;4;2;2;7;8;0;1;0;0;0;0;Portugal
3865;1977;High School;Married;20981;0;0;4/2/23;14;2;12;10;6;13;30;1;3;1;2;8;0;0;0;0;0;1;Chile
6982;1976;College Degree;Single;74068;0;0;3/1/23;14;783;30;537;140;76;15;1;4;10;9;2;0;0;0;0;0;0;Argentina
7042;1983;College Degree;Single;36790;0;0;3/1/20;14;3;3;14;15;21;10;1;2;1;2;9;0;0;0;0;0;1;United States
9668;1971;College Degree;Single;18793;1;0;1/11/19;14;4;16;20;0;17;20;3;2;0;4;8;0;0;0;0;0;0;Spain
6878;1954;College Degree;Divorced;27421;0;0;12/4/19;14;43;12;96;78;40;55;3;4;1;6;7;0;0;0;0;0;0;United States
4099;1972;College Degree;Single;30675;1;0;11/4/19;14;10;2;16;11;2;21;1;1;0;3;8;0;0;0;0;0;0;United States
5031;1974;College Degree;Married;83145;0;0;9/4/22;14;777;35;731;39;137;114;1;5;9;11;2;0;0;1;0;0;1;United States
1970;1968;Master's Degree;Married;34053;0;1;9/7/20;14;63;0;21;7;0;12;1;3;0;3;8;0;0;0;0;0;0;United States
5726;1983;Master's Degree;Single;31788;1;0;3/4/22;15;16;7;23;0;8;6;3;3;0;4;5;0;0;0;0;0;0;Spain
5231;1974;High School;Single;45894;0;2;2/3/21;15;27;2;7;0;2;13;1;1;0;3;5;0;0;0;0;0;0;United States
1307;1978;College Degree;Divorced;41986;0;1;2/9/18;15;27;5;8;8;3;12;3;3;0;4;4;0;0;0;0;0;0;United States
10609;1962;Doctorate;Single;42769;0;1;10/4/20;15;71;0;13;3;1;0;2;1;1;4;4;0;0;0;0;0;0;Chile
5782;1982;High School;Married;58582;0;1;9/1/23;15;402;35;106;101;77;42;2;9;2;9;5;0;1;0;0;0;0;United States
7533;1964;College Degree;Single;49096;1;1;9/1/23;15;144;1;32;2;1;7;4;4;1;4;7;0;0;0;0;0;0;Chile
9493;1980;Doctorate;Single;76412;0;0;5/5/20;15;840;53;804;23;71;17;1;5;4;8;3;0;0;1;1;0;1;Chile
2253;1990;College Degree;Single;18929;0;0;2/1/23;15;32;0;8;23;4;18;1;1;0;4;6;0;0;0;0;0;0;United States
2326;1990;College Degree;Single;18929;0;0;2/1/23;15;32;0;8;23;4;18;1;1;0;4;6;0;0;0;0;0;0;United States
1876;1990;College Degree;Single;18929;0;0;2/1/23;15;32;0;8;23;4;18;1;1;0;4;6;0;0;0;0;0;0;Argentina
7141;1986;Master's Degree;Single;21888;1;0;12/9/22;15;88;10;46;2;3;64;4;5;1;2;10;0;0;0;0;0;1;United States
7393;1978;College Degree;Married;41580;1;1;12/7/20;15;56;5;24;4;0;3;3;2;1;3;5;0;0;0;0;0;0;United States
4713;1979;Doctorate;Single;31605;1;0;11/4/22;15;74;0;42;2;1;6;2;2;1;4;7;0;0;0;0;0;0;United States
5093;1974;Doctorate;Divorced;25509;1;0;9/4/22;15;40;3;30;10;7;11;3;3;0;3;9;0;0;0;0;0;1;United States
8524;1974;Doctorate;Divorced;25509;1;0;9/4/22;15;40;3;30;10;7;11;3;3;0;3;9;0;0;0;0;0;1;United States
3766;1959;Master's Degree;Divorced;33051;0;0;8/3/22;15;100;71;243;108;94;219;3;9;1;8;9;0;0;0;0;0;1;United States
9725;1966;Doctorate;Married;28764;1;1;6/5/18;16;8;0;3;0;0;1;1;1;0;2;8;1;0;0;0;0;0;United States
8933;1983;High School;Single;32146;1;0;5/12/19;16;26;3;23;4;7;3;2;2;0;4;6;0;0;0;0;0;0;Chile
10779;1983;College Degree;Single;22148;0;0;4/7/21;16;15;5;14;0;4;11;1;1;0;3;7;0;0;0;0;0;0;United States
9289;1979;College Degree;Single;36781;1;0;4/10/18;16;29;1;17;0;3;13;1;2;1;2;8;0;0;0;0;0;1;United States
2613;1960;Master's Degree;Single;54197;0;1;4/3/18;16;162;6;37;6;13;13;2;1;3;6;1;0;0;0;0;0;0;United States
10133;1970;College Degree;Single;93790;0;0;2/12/20;16;1302;68;731;89;114;45;0;6;7;12;2;0;1;1;1;0;1;Chile
8443;1972;College Degree;Single;24762;1;0;2/10/18;16;6;10;12;3;15;40;3;3;1;2;8;1;0;0;0;0;1;Spain
10796;1984;Master's Degree;Single;30477;1;0;1/4/21;16;47;1;6;0;0;12;1;1;1;3;6;0;0;0;0;0;0;Argentina
10241;1975;High School;Divorced;11448;0;0;12/3/23;16;0;0;0;6;2;6;1;1;0;2;6;0;0;0;0;0;0;United States
3388;1967;College Degree;Divorced;70844;1;1;10/2/23;16;129;26;67;3;67;2;5;6;1;5;7;0;0;0;0;0;0;Germany
6507;1980;College Degree;Single;30828;1;0;10/4/20;16;16;11;15;2;0;12;2;1;1;4;3;0;0;0;0;0;0;Brazil
7446;1967;Master's Degree;Married;62513;0;1;9/9/20;16;520;42;98;0;42;14;2;6;4;10;6;0;0;0;0;0;0;Portugal
87;1981;High School;Single;27733;1;0;8/3/23;16;0;7;5;26;2;17;2;2;0;3;7;0;0;0;0;0;0;Germany
10477;1973;Doctorate;Married;39435;1;0;8/6/20;16;71;0;18;0;0;13;1;3;1;2;7;0;0;0;0;0;0;United States
6072;1970;Master's Degree;Single;75345;0;0;2/2/20;16;918;57;842;99;38;133;1;5;8;6;3;0;0;0;1;0;1;United States
2518;1986;High School;Married;20491;0;0;1/4/23;16;5;4;5;4;2;10;1;0;1;2;7;0;0;0;0;0;0;Germany
247;1971;College Degree;Single;36715;1;0;11/2/22;16;172;10;125;21;13;16;6;7;2;4;9;0;0;0;0;0;1;United States
9463;1959;College Degree;Married;71706;0;1;11/7/22;16;931;56;253;91;98;14;4;9;5;7;5;0;0;0;0;0;0;Chile
1459;1966;Doctorate;Single;69063;0;1;11/7/19;16;666;35;124;69;8;26;1;5;3;5;3;0;0;0;0;0;0;United States
9530;1988;College Degree;Single;24645;1;0;11/1/19;16;5;3;4;4;1;0;1;1;0;2;8;0;0;0;0;0;0;Spain
9653;1975;College Degree;Single;35797;0;1;10/3/22;16;27;1;14;4;1;21;2;2;0;3;8;0;0;0;0;0;0;Spain
10785;1969;College Degree;Single;44078;1;1;6/4/21;17;24;1;10;2;0;4;2;2;0;3;5;0;0;0;0;0;0;Spain
9392;1971;College Degree;Single;26954;1;0;5/8/18;17;4;1;11;0;0;1;1;1;0;2;7;0;0;0;0;0;0;United States
3769;1972;Doctorate;Married;;1;0;3/2/18;17;25;1;13;0;0;3;1;1;0;3;7;0;0;0;0;0;0;Brazil
10146;1972;Doctorate;Married;38887;1;0;3/2/18;17;25;1;13;0;0;3;1;1;0;3;7;0;0;0;0;0;0;Brazil
4741;1974;High School;Single;65463;1;0;1/2/21;17;391;32;70;21;32;16;2;6;2;9;5;0;1;0;0;0;0;United States
1880;1959;Doctorate;Married;53537;1;1;1/2/21;17;81;0;6;0;0;6;2;2;1;3;5;0;0;0;0;0;0;Argentina
6471;1971;Master's Degree;Single;36230;1;0;10/2/23;17;14;2;30;8;2;3;1;2;0;4;5;0;0;0;0;0;0;United States
5718;1950;College Degree;Single;80763;0;0;8/3/23;17;674;168;108;192;42;231;1;5;11;6;3;0;0;1;1;0;1;Spain
3478;1971;Doctorate;Single;60585;1;1;6/1/23;17;267;42;309;55;42;21;10;7;4;9;5;0;0;0;0;0;1;Chile
7848;1974;College Degree;Single;49166;0;1;6/7/23;17;224;2;25;7;0;110;2;5;3;3;6;0;0;0;0;0;0;Argentina
7999;1955;Doctorate;Married;75261;0;0;4/4/23;17;1239;17;413;23;34;17;1;5;6;5;2;0;1;1;0;0;1;United States
11101;1991;College Degree;Married;89891;0;0;4/3/23;17;412;22;132;59;28;183;1;11;6;8;4;0;0;1;0;0;0;Brazil
